Label,Name,Identifier,GeoID,Lat,Long
"Morchies,  Morchies",Morchies,MORCHIES,2991872,50.13841,2.95459
morcourt,Morcourt,MORCOURT,2991869,49.89196,2.65065
Morcourt,Morcourt,MORCOURT,2991869,49.89196,2.65065
Morcoort,Morcourt,MORCOURT,2991869,49.89196,2.65065
"MORCOURT, Morcourt",Morcourt,MORCOURT,2991869,49.89196,2.65065
Mericourt,Morcourt,MORCOURT,2991869,49.89196,2.65065
MORCOURT,Morcourt,MORCOURT,2991869,49.89196,2.65065
"Morcourt, MORCOURT",Morcourt,MORCOURT,2991869,49.89196,2.65065
"Morocourt, Morcourt, MORCOURT",Morcourt,MORCOURT,2991869,49.89196,2.65065
"MONCOURT, Morcourt",Morcourt,MORCOURT,2991869,49.89196,2.65065
"Mercourt, Morcourt",Morcourt,MORCOURT,2991869,49.89196,2.65065
"Maricourt, Morcourt",Morcourt,MORCOURT,2991869,49.89196,2.65065
Morenhoven,Morenhoven,MORENHOVEN,2869288,50.66745,6.95334
Moren Hoven,Morenhoven,MORENHOVEN,2869288,50.66745,6.95334
MOREUIL,Moreuil,MOREUIL,2991839,49.77457,2.48273
Moreuil,Moreuil,MOREUIL,2991839,49.77457,2.48273
moreuil,Moreuil,MOREUIL,2991839,49.77457,2.48273
"Morevil, Moreeuil, MOREUIL",Moreuil,MOREUIL,2991839,49.77457,2.48273
"Noreuil, MOREUIL",Moreuil,MOREUIL,2991839,49.77457,2.48273
"Moreuil, mureuil, MOREUIL",Moreuil,MOREUIL,2991839,49.77457,2.48273
"MOREUIL, Moreuil",Moreuil,MOREUIL,2991839,49.77457,2.48273
Morialme,Morialmé,MORIALME,2790706,50.27557,4.56576
"Morialme, Horialme",Morialmé,MORIALME,2790706,50.27557,4.56576
Morienval,Morienval,MORIENVAL,2991802,49.2977,2.92078
"Morienval, morienval",Morienval,MORIENVAL,2991802,49.2977,2.92078
morienval,Morienval,MORIENVAL,2991802,49.2977,2.92078
MORIENVAL,Morienval,MORIENVAL,2991802,49.2977,2.92078
Moringhem,Moringhem,MORINGHEM,2991788,50.76418,2.12795
"Moringhem, moringhem",Moringhem,MORINGHEM,2991788,50.76418,2.12795
Morival,Morival,MORIVAL,2991781,49.99193,1.67636
Morkem,Morken,MORKEN,2869232,51.03333,6.53333
Morken,Morken,MORKEN,2869232,51.03333,6.53333
"MORKEN, Morken",Morken,MORKEN,2869232,51.03333,6.53333
"Morkem, Morken",Morken,MORKEN,2869232,51.03333,6.53333
Morlancourt,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
morlancourt,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"morlan court, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, MORLANCOURT",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, Mor Lancourt, MORLANCOURT",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
MORLANCOURT,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"morlancourt, MORLANCOURT",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlandcourt, morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"morlancourt, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"morlancourt, Morlan court, Morlancourt, Morlan Court ",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"MORLANCOURT, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"morlancourt, MOURLANCOURT",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlan Court, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
Morlancort,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Bernancourt, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, Morlan Court, morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlan Court, morlancourt, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, morlancourt, MORLANCOURT",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"MORLONCOURT, MORLANCOURT, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, Morlan Court",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Mourlancourt, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"MORLANCOURT, Morlancourt, morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"MORLANCOURT, morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
Dernancourt,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
Morlancourt (?),Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, MORLANCOURT, Monlanopurt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, Morlancourt ",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt , Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Dernancourt, Morlancourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
Morlan Court,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
 Morlancourt,Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
"Morlancourt, morlancourt, Morlincourt",Morlancourt,MORLANCOURT,2991769,49.95113,2.6304
Morlanwelz,Morlanwelz-Mariemont,MORLANWELZ,2790697,50.45502,4.24519
"Morlanwell, Morlanwelz",Morlanwelz-Mariemont,MORLANWELZ,2790697,50.45502,4.24519
"Morlanwelz, MORLANWELZ",Morlanwelz-Mariemont,MORLANWELZ,2790697,50.45502,4.24519
"Morlansweltz, Morlanwelz",Morlanwelz-Mariemont,MORLANWELZ,2790697,50.45502,4.24519
Mormal,Forêt de Mormal,MORMAL,2991756,50.20382,3.73286
MORMAL,Forêt de Mormal,MORMAL,2991756,50.20382,3.73286
Mormand,Mormant,MORMANT,2991754,48.60901,2.89026
Mormant,Mormant,MORMANT,2991754,48.60901,2.89026
"Marmant, MORMANT, mormant, Mormant",Mormant,MORMANT,2991754,48.60901,2.89026
"Mormont, MORMONT",Mormont,MORMONT,2790693,50.32566,5.59257
Mormont,Mormont,MORMONT,2790693,50.32566,5.59257
"MORMONT, mormont",Mormont,MORMONT,2790693,50.32566,5.59257
"Mormont, mormont",Mormont,MORMONT,2790693,50.32566,5.59257
Mortcerf,Mortcerf,MORTCERF,2991695,48.78879,2.91692
Montcerf,Mortcerf,MORTCERF,2991695,48.78879,2.91692
Moru,Moru,MORU,2991655,49.30438,2.6821
"MORVAL, Morval",Morval,MORVAL,2991653,50.02882,2.8735
"Morval, MORVAL",Morval,MORVAL,2991653,50.02882,2.8735
"morval, Morval",Morval,MORVAL,2991653,50.02882,2.8735
"Morval, morval",Morval,MORVAL,2991653,50.02882,2.8735
"Morval, Morval , MORVAL, morval",Morval,MORVAL,2991653,50.02882,2.8735
MORVAL,Morval,MORVAL,2991653,50.02882,2.8735
Morval,Morval,MORVAL,2991653,50.02882,2.8735
"Mory, MORY,  Mory",Mory,MORY,2991632,50.15763,2.85365
"mory, MORY, Mory",Mory,MORY,2991632,50.15763,2.85365
"mory, Mory, MORY",Mory,MORY,2991632,50.15763,2.85365
Mory?,Mory,MORY,2991632,50.15763,2.85365
"Mory , Mory",Mory,MORY,2991632,50.15763,2.85365
"MORY , mory",Mory,MORY,2991632,50.15763,2.85365
Mory ,Mory,MORY,2991632,50.15763,2.85365
"MORY, Mory",Mory,MORY,2991632,50.15763,2.85365
MORY,Mory,MORY,2991632,50.15763,2.85365
"Mory, Mory ",Mory,MORY,2991632,50.15763,2.85365
mory,Mory,MORY,2991632,50.15763,2.85365
"Mory, MORY",Mory,MORY,2991632,50.15763,2.85365
"mory, Mory",Mory,MORY,2991632,50.15763,2.85365
"Moru, Mory",Mory,MORY,2991632,50.15763,2.85365
"Mory, Moray",Mory,MORY,2991632,50.15763,2.85365
"Moray, Mory",Mory,MORY,2991632,50.15763,2.85365
"Mory, mory",Mory,MORY,2991632,50.15763,2.85365
Mory,Mory,MORY,2991632,50.15763,2.85365
"MOUCHIN, Mouchin",Mouchin,MOUCHIN,2991565,50.51639,3.29627
Mouchin,Mouchin,MOUCHIN,2991565,50.51639,3.29627
Mouflers,Mouflers,MOUFLERS,2991554,50.04681,2.04918
MOUFLIERES,Mouflières,MOUFLIERES,2991553,49.9218,1.74438
Mouflieres,Mouflières,MOUFLIERES,2991553,49.9218,1.74438
"Mouflieres, Moufliers",Mouflières,MOUFLIERES,2991553,49.9218,1.74438
Moulin du Ruy,Moulin du Ruy,MOULINDURUY,2790604,50.42345,5.88481
"Moulin-de-truy, MOULIN DE RUY, Moulin-du-Ruy",Moulin du Ruy,MOULINDURUY,2790604,50.42345,5.88481
"U of Moulins, Moulins",Moulins,MOULINS,2991478,49.42083,3.68583
"Moulin, moulin, Moulins",Moulins,MOULINS,2991478,49.42083,3.68583
"MOULINS, Moulins",Moulins,MOULINS,2991478,49.42083,3.68583
"Moulins, MOULINS",Moulins,MOULINS,2991478,49.42083,3.68583
"moulins, Moulins",Moulins,MOULINS,2991478,49.42083,3.68583
"Moulurs, MOIRLURS, Moulins",Moulins,MOULINS,2991478,49.42083,3.68583
"Moulins, Moudins",Moulins,MOULINS,2991478,49.42083,3.68583
MOULINS,Moulins,MOULINS,2991478,49.42083,3.68583
Moulin,Moulins,MOULINS,2991478,49.42083,3.68583
moulins,Moulins,MOULINS,2991478,49.42083,3.68583
Moulins,Moulins,MOULINS,2991478,49.42083,3.68583
"Houlle, Moulle",Moulle,MOULLE,2991456,50.78882,2.17764
"moulle, Moulle, MOULLE",Moulle,MOULLE,2991456,50.78882,2.17764
"MOULLE, Moulle",Moulle,MOULLE,2991456,50.78882,2.17764
"Moulle, moulle",Moulle,MOULLE,2991456,50.78882,2.17764
"Moulle, moulle, MOULLE",Moulle,MOULLE,2991456,50.78882,2.17764
"Moulle, MOULLE",Moulle,MOULLE,2991456,50.78882,2.17764
"moulle, Moulle",Moulle,MOULLE,2991456,50.78882,2.17764
MOULLE,Moulle,MOULLE,2991456,50.78882,2.17764
HOULLE,Moulle,MOULLE,2991456,50.78882,2.17764
Moulle,Moulle,MOULLE,2991456,50.78882,2.17764
"The Mound, 'Mound'","Dikkebus,",MOUND,2799379,50.82131,2.82873
"the Mound, Mound","Dikkebus,",MOUND,2799379,50.82131,2.82873
"The Mound, Mound","Dikkebus,",MOUND,2799379,50.82131,2.82873
MOUND,"Dikkebus,",MOUND,2799379,50.82131,2.82873
'Mound',"Dikkebus,",MOUND,2799379,50.82131,2.82873
Mound,"Dikkebus,",MOUND,2799379,50.82131,2.82873
Mountain Way,Loos-en-Gohelle,MOUNTAINWAY,2997619,50.45786,2.79215
"Mouriez, MOURIEZ",Mouriez,MOURIEZ,2991420,50.33903,1.94379
MOURIEZ,Mouriez,MOURIEZ,2991420,50.33903,1.94379
Mouriez,Mouriez,MOURIEZ,2991420,50.33903,1.94379
mouroux,Mouroux,MOUROUX,2991407,48.82263,3.03879
Mauroy,Mouroux,MOUROUX,2991407,48.82263,3.03879
Mouroux,Mouroux,MOUROUX,2991407,48.82263,3.03879
MOUSCRON,Mouscron,MOUSCRON,2790595,50.74497,3.20639
"Mouscron, mouscron",Mouscron,MOUSCRON,2790595,50.74497,3.20639
"Mouscron, MOUSCRON",Mouscron,MOUSCRON,2790595,50.74497,3.20639
mouscron,Mouscron,MOUSCRON,2790595,50.74497,3.20639
Mouscron,Mouscron,MOUSCRON,2790595,50.74497,3.20639
"Muscron, Mouscron",Mouscron,MOUSCRON,2790595,50.74497,3.20639
"Paissy, Moussy",Moussy,MOUSSY,2991363,49.13765,1.90888
"Moussy, MOUSSY",Moussy,MOUSSY,2991363,49.13765,1.90888
"moussy, Moussy, MOUSSY",Moussy,MOUSSY,2991363,49.13765,1.90888
moussy,Moussy,MOUSSY,2991363,49.13765,1.90888
MOUSSY,Moussy,MOUSSY,2991363,49.13765,1.90888
"Moosey, Moussy",Moussy,MOUSSY,2991363,49.13765,1.90888
Moussy,Moussy,MOUSSY,2991363,49.13765,1.90888
"Moussy, moussy",Moussy,MOUSSY,2991363,49.13765,1.90888
"moussy, Moussy",Moussy,MOUSSY,2991363,49.13765,1.90888
"Moussy Le Vieux, moussy-le-vieux, Moussy-Le-Vieux, Moussy-le-Vieux, Moussy-le-vieux",Moussy-le-Vieux,MOUSSYLEVIEUX,2991361,49.04712,2.62493
"Moussy-le-Vieux, Moussy-le-vieux",Moussy-le-Vieux,MOUSSYLEVIEUX,2991361,49.04712,2.62493
Moussy-le-Vieux,Moussy-le-Vieux,MOUSSYLEVIEUX,2991361,49.04712,2.62493
Moussy le Vieux,Moussy-le-Vieux,MOUSSYLEVIEUX,2991361,49.04712,2.62493
"Moussy le Vieux, mousey le vieux, Moussy le vieux, Moussy Le Vieux",Moussy-le-Vieux,MOUSSYLEVIEUX,2991361,49.04712,2.62493
moussy verneuil,Moussy-Verneuil,MOUSSYVERNEUIL,2991360,49.41607,3.63631
"Moussy-Verneuil, moussy-verneuil",Moussy-Verneuil,MOUSSYVERNEUIL,2991360,49.41607,3.63631
moussy-verneuil,Moussy-Verneuil,MOUSSYVERNEUIL,2991360,49.41607,3.63631
Moussy-verneuil,Moussy-Verneuil,MOUSSYVERNEUIL,2991360,49.41607,3.63631
Moussy-Verneuil,Moussy-Verneuil,MOUSSYVERNEUIL,2991360,49.41607,3.63631
Moustier,Moustier,MOUSTIER,2790590,50.65599,3.61966
mouton,Mouton,MOUTON,2991311,45.89096,0.24318
"mouton, MOUTON",Mouton,MOUTON,2991311,45.89096,0.24318
"Moyblain Trench, MOYBLAIN TRENCH",Ayette,MOYBLAINTRENCH,3035580,50.17403,2.73461
Moyblain Trench,Ayette,MOYBLAINTRENCH,3035580,50.17403,2.73461
Moyencourt,Moyencourt,MOYENCOURT,2991273,49.722,2.95148
moyenneville,Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"Moyenneville, moyenneville",Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
Moyonneville,Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"MOYENNEVILLE, Moyenneville",Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"Muyenville, Moyenneville",Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
Moyenville,Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
MOYENNEVILLE,Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
Moyenneville,Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"Mortonneville, Moyenneville",Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
Moyenne-Ville,Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"Moyenneville, Moyenne Ville",Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"Moyenville, Moyenneville",Moyenneville,MOYENNEVILLE,2991267,50.18168,2.78055
"Moyvillers, MOYVILLERS",Moyvillers,MOYVILLERS,2991259,49.41487,2.65108
"MOYVILLERS, Moyvillers",Moyvillers,MOYVILLERS,2991259,49.41487,2.65108
"Moyviller, Moyvillers",Moyvillers,MOYVILLERS,2991259,49.41487,2.65108
MOYVILLERS,Moyvillers,MOYVILLERS,2991259,49.41487,2.65108
Moyvillers,Moyvillers,MOYVILLERS,2991259,49.41487,2.65108
Méréaucourt,Méréaucourt,MRAUCOURT,2994424,49.85807,3.04753
Meraucourt,Méréaucourt,MRAUCOURT,2994424,49.85807,3.04753
"Méréaucourt, Merancourt, MERANCOURT, Mereaucourt",Méréaucourt,MRAUCOURT,2994424,49.85807,3.04753
"mericourt-sur-somme, méricourt-sur-somme",Méricourt-sur-Somme,MRICOURTSURSOMME,2994398,49.90545,2.67436
"Méricourt-sur-Somme, mericourt sur somme",Méricourt-sur-Somme,MRICOURTSURSOMME,2994398,49.90545,2.67436
"Mericourt sur somme, Méricourt-sur-Somme",Méricourt-sur-Somme,MRICOURTSURSOMME,2994398,49.90545,2.67436
"Mericourt-sur-Somme, Méricourt-sur-Somme",Méricourt-sur-Somme,MRICOURTSURSOMME,2994398,49.90545,2.67436
"MT BERNENCHON, Mont Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
Mt Bernenchon,"Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt. Bernenchon, Mount Bernenchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
Mt. Bernenchon,"Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt. Bernenchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt. Bernenchon, Mt Bernenchon, Mt. Bernenchott","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MT BERNENCHON, mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt Bernenchon, MT BERNENCHON","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
Mont Bernenchon,"Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt Bernenchon, MONT-BERNENCHON, MT Bernenchon, Mt. BernEnchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
Mt. Bern-Enchon,"Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MT BERNENCHON, MONT BERNENCHON, Mt. BernEnchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"mt bernenchon, Mt. BernEnchon, MONT BERNENCHON, MT Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt. Bernenchon, MONT BERNANCHON, Mount Bernenchon , Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MONT BERNANCHON, Mt Bernenchon, Mt. Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MONT BERNANCHON, Mt. Bernenchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MONT BERNANCHON, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MT BERNENCHON, mt.  bernechon, MONT BERNANCHON, Mt Bernonchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mt Berninchon, Mt Bernonchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mont-Bernanchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Bernenchon, Mt. Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Bernenchon, Mt Bernenchon","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
Mont-Bernanchon,"Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"MT. BERNENCHON, Mount Bernenchon, MT BERNENCHON","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mont-Bernanchon, MT. BERNENCHON","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
MT BERNENCHON,"Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Mont-Bernanchon, Mt. Bernenchon, MT. BERNENCHON","Mont-Bernanchon,",MTBERNENCHON,2992927,50.58333,2.58333
"Méteren, Meteran",Méteren,MTEREN,2994168,50.73333,2.7
"Méteren, Meteren",Méteren,MTEREN,2994168,50.73333,2.7
"Meteren, meteren, Méteren",Méteren,MTEREN,2994168,50.73333,2.7
Meterin,Méteren,MTEREN,2994168,50.73333,2.7
Méteren,Méteren,MTEREN,2994168,50.73333,2.7
Meteren,Méteren,MTEREN,2994168,50.73333,2.7
"Meteren, Méteren",Méteren,MTEREN,2994168,50.73333,2.7
"Méteren, Metern, METEREN, Meteren",Méteren,MTEREN,2994168,50.73333,2.7
MUIRANCOURT,Muirancourt,MUIRANCOURT,2991222,49.64429,3.01041
Muirancourt,Muirancourt,MUIRANCOURT,2991222,49.64429,3.01041
"Tirlancourt, Muirancourt, tirlancourt, muirancour",Muirancourt,MUIRANCOURT,2991222,49.64429,3.01041
"Malheim, Mulheim",Mülheim,MULHEIM,8593865,50.96639,7.00384
"Muhlheim, MULHEIM",Mülheim,MULHEIM,8593865,50.96639,7.00384
"Mülheim, Mulheim",Mülheim,MULHEIM,8593865,50.96639,7.00384
"MULHEIM, Mulheim",Mülheim,MULHEIM,8593865,50.96639,7.00384
Poulheim,Mülheim,MULHEIM,8593865,50.96639,7.00384
mulheim,Mülheim,MULHEIM,8593865,50.96639,7.00384
MULHEIM,Mülheim,MULHEIM,8593865,50.96639,7.00384
Mulheim,Mülheim,MULHEIM,8593865,50.96639,7.00384
Nuncq,Muncq-Nieurlet,MUNCQ,2991200,50.84724,2.11474
Muncq,Muncq-Nieurlet,MUNCQ,2991200,50.84724,2.11474
MUNCQ,Muncq-Nieurlet,MUNCQ,2991200,50.84724,2.11474
muncq,Muncq-Nieurlet,MUNCQ,2991200,50.84724,2.11474
Muncq Nieurlet,Muncq-Nieurlet,MUNCQNIEURLET,2991200,50.84724,2.11474
Muncq-Nieurlet,Muncq-Nieurlet,MUNCQNIEURLET,2991200,50.84724,2.11474
"Muncq Nieurlet, Muncq-Nieurlet",Muncq-Nieurlet,MUNCQNIEURLET,2991200,50.84724,2.11474
Mungersdorf,Müngersdorf,MUNGERSDORF,2867586,50.93517,6.86199
MUNSTER ALLEY,Contalmaison,MUNSTERALLEY,3023852,50.02275,2.73123
Munster Alley,Contalmaison,MUNSTERALLEY,3023852,50.02275,2.73123
"Munster Alley, MUNSTER ALLEY",Contalmaison,MUNSTERALLEY,3023852,50.02275,2.73123
"MUNSTER ALLEY, Munster Alley",Contalmaison,MUNSTERALLEY,3023852,50.02275,2.73123
Munstereifel,Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
Munster Eifel,Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifel, Munster Eifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifil, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
munstereifel,Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"MunsterEifel, MUNSTEREIFEL , MUNSTEREIFEL, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifel, MUNSTEREIFEL , MUNSTEREIFEL",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"MUNSTEREIFEL, MUNSTEREIFEL , Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"MUNSTEREIFEL , MUNSTEREIFEL, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
MUNSTEREIFEL,Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifel, MUNSTEREIFEL, Munster Eifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munster Eifel, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"MUNSTEREIFEL, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"munstereifel, MUNSTEREIFEL, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"munstereifel, MUNSTEREIFEL, Munstereiff, Munstereifel, Munstereifen",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"munstereifel, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"munstereifel, MUNSTEREIFEL",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"MUNSTEREIFEL , Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"munstereifel, MUNSTEREIFEL ",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifel, MUNSTEREIFEL",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifeil, Munstereifel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Munstereifel, Munstereitel",Bad Münstereifel,MUNSTEREIFEL,2953398,50.55667,6.76424
"Murat, Muret",Muret-et-Crouttes,MURET,2991149,49.28464,3.41667
"Muret, muret",Muret-et-Crouttes,MURET,2991149,49.28464,3.41667
Muret,Muret-et-Crouttes,MURET,2991149,49.28464,3.41667
mutzenich,Mützenich,MUTZENICH,2867296,50.56524,6.21805
Mutzenich,Mützenich,MUTZENICH,2867296,50.56524,6.21805
My,My,MY,2790507,50.40556,5.57376
Mezerolles,Mézerolles,MZEROLLES,2994031,50.18865,2.23929
"Mezerolles, MEZEROLLES",Mézerolles,MZEROLLES,2994031,50.18865,2.23929
"MEZEROLLES, Mezerolles",Mézerolles,MZEROLLES,2994031,50.18865,2.23929
"NAAST, naast, Naast",Naast,NAAST,2790504,50.55413,4.10082
"Maast, Naast",Naast,NAAST,2790504,50.55413,4.10082
"naast, Naast",Naast,NAAST,2790504,50.55413,4.10082
Naast,Naast,NAAST,2790504,50.55413,4.10082
Nabringhem,Echinghen,NABRINGHEM,3020498,50.7031,1.64803
"NABRINGHEM, Nabringhem",Echinghen,NABRINGHEM,3020498,50.7031,1.64803
Nabringhen,Nabringhen,NABRINGHEN,2991068,50.74607,1.86449
Nabringhem,Nabringhen,NABRINGHEN,2991068,50.74607,1.86449
"Mailly, Nailly",Nailly,NAILLY,2991038,48.22343,3.22185
Nailly,Nailly,NAILLY,2991038,48.22343,3.22185
Nalinnes,Nalinnes,NALINNES,2790479,50.32434,4.44572
"NALINNES, nalinnes",Nalinnes,NALINNES,2790479,50.32434,4.44572
Namêche,Namêche,NAMCHE,2790476,50.47239,4.99756
Namur,Namêche,NAMCHE,2790476,50.47239,4.99756
"Nameche, Namêche",Namêche,NAMCHE,2790476,50.47239,4.99756
Nameche,Namêche,NAMECHE,2790476,50.47239,4.99756
Nampoint-St-Martin,Southampton,NAMPOINTSTMARTIN,2637487,50.90395,-1.40428
Nampont,Nampont,NAMPONT,2991021,50.35,1.75
"Nempont, Nampont",Nampont,NAMPONT,2991021,50.35,1.75
"Hampont, Nampont",Nampont,NAMPONT,2991021,50.35,1.75
"Neupont, Nampont",Nampont,NAMPONT,2991021,50.35,1.75
Nampont St Martin,Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
Nampont Saint Martin,Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
"Nampont-Saint-Martin, NAMPONT SAINT MARTIN",Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
Nampont-Saint-Martin,Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
"Nampont-Saint-Martin, Nampont Saint Martin",Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
"Nampont Saint Martin, nampont saint martin",Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
"Nampont-Saint-Martin, Nampont Saint Martin, NAMPONT SAINT MARTIN",Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
"Nampont-Saint-Martin, Nampont Saint Martin, nampont saint martin, Nampont-St-Martin",Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
"Nampont Saint Martin, Nampont-Saint-Martin",Nampont,NAMPONTSAINTMARTIN,2991021,50.35,1.75
Nampont St Martin,Nampont,NAMPONTSTMARTIN,2991021,50.35,1.75
